,date,repeated_hour_flag,dam,rtm
1382,2022-02-27 14:00:00,N,24.07,17.4325
1383,2022-02-27 15:00:00,N,24.28,17.2925
1384,2022-02-27 16:00:00,N,26.0,15.015
1385,2022-02-27 17:00:00,N,30.16,23.295
1386,2022-02-27 18:00:00,N,62.0,36.9325
1387,2022-02-27 19:00:00,N,53.53,39.9925
1388,2022-02-27 20:00:00,N,48.0,40.1875
1389,2022-02-27 21:00:00,N,40.0,37.94
1390,2022-02-27 22:00:00,N,32.28,29.8375
1391,2022-02-27 23:00:00,N,31.27,27.7875
1392,2022-02-28 00:00:00,N,30.35,27.002499999999998
1393,2022-02-28 01:00:00,N,29.46,26.485
1394,2022-02-28 02:00:00,N,29.49,26.495
1395,2022-02-28 03:00:00,N,29.87,26.425
1396,2022-02-28 04:00:00,N,31.43,27.9075
1397,2022-02-28 05:00:00,N,41.62,31.7525
1398,2022-02-28 06:00:00,N,122.8,43.2675
1399,2022-02-28 07:00:00,N,75.12,40.085
1400,2022-02-28 08:00:00,N,40.67,26.9075
1401,2022-02-28 09:00:00,N,31.21,26.0175
1402,2022-02-28 10:00:00,N,29.45,24.785
1403,2022-02-28 11:00:00,N,28.54,23.905
1404,2022-02-28 12:00:00,N,27.85,23.2625
1405,2022-02-28 13:00:00,N,26.71,23.482499999999998
1406,2022-02-28 14:00:00,N,25.84,23.655
1407,2022-02-28 15:00:00,N,26.75,26.8675
1408,2022-02-28 16:00:00,N,27.8,28.4675
1409,2022-02-28 17:00:00,N,35.92,30.39
1410,2022-02-28 18:00:00,N,56.45,33.785000000000004
1411,2022-02-28 19:00:00,N,42.52,30.8375
1412,2022-02-28 20:00:00,N,37.6,27.6625
1413,2022-02-28 21:00:00,N,33.11,25.065
1414,2022-02-28 22:00:00,N,31.28,22.785
1415,2022-02-28 23:00:00,N,30.05,21.14
1416,2022-03-01 00:00:00,N,25.78,20.4
1417,2022-03-01 01:00:00,N,25.33,21.6575
1418,2022-03-01 02:00:00,N,24.97,23.442500000000003
1419,2022-03-01 03:00:00,N,26.82,25.4175
1420,2022-03-01 04:00:00,N,29.68,26.555
1421,2022-03-01 05:00:00,N,34.84,32.0625
1422,2022-03-01 06:00:00,N,92.51,58.2075
1423,2022-03-01 07:00:00,N,89.88,70.9675
1424,2022-03-01 08:00:00,N,42.78,40.5775
1425,2022-03-01 09:00:00,N,37.53,34.1925
1426,2022-03-01 10:00:00,N,29.89,30.96
1427,2022-03-01 11:00:00,N,28.19,30.9625
1428,2022-03-01 12:00:00,N,27.24,32.3925
1429,2022-03-01 13:00:00,N,26.86,30.3325
1430,2022-03-01 14:00:00,N,26.06,33.9625
1431,2022-03-01 15:00:00,N,26.22,31.685
1432,2022-03-01 16:00:00,N,25.91,44.9825
1433,2022-03-01 17:00:00,N,36.97,51.1175
1434,2022-03-01 18:00:00,N,55.85,50.375
1435,2022-03-01 19:00:00,N,39.42,40.63
1436,2022-03-01 20:00:00,N,32.61,31.18
1437,2022-03-01 21:00:00,N,29.24,27.59
1438,2022-03-01 22:00:00,N,27.27,26.16
1439,2022-03-01 23:00:00,N,25.98,25.0025
1440,2022-03-02 00:00:00,N,25.16,23.5875
1441,2022-03-02 01:00:00,N,24.92,24.6275
1442,2022-03-02 02:00:00,N,24.48,25.9825
1443,2022-03-02 03:00:00,N,25.92,27.195
1444,2022-03-02 04:00:00,N,28.07,26.7875
1445,2022-03-02 05:00:00,N,34.62,27.8
1446,2022-03-02 06:00:00,N,82.29,40.34
1447,2022-03-02 07:00:00,N,61.82,38.6625
1448,2022-03-02 08:00:00,N,37.45,26.815
1449,2022-03-02 09:00:00,N,32.04,26.5625
1450,2022-03-02 10:00:00,N,27.92,26.4025
1451,2022-03-02 11:00:00,N,28.2,26.995
1452,2022-03-02 12:00:00,N,27.62,26.7825
1453,2022-03-02 13:00:00,N,27.62,26.5875
1454,2022-03-02 14:00:00,N,26.97,26.7225
1455,2022-03-02 15:00:00,N,26.44,27.302500000000002
1456,2022-03-02 16:00:00,N,27.46,28.395
1457,2022-03-02 17:00:00,N,36.32,39.2575
1458,2022-03-02 18:00:00,N,58.98,147.0325
1459,2022-03-02 19:00:00,N,42.15,32.595
1460,2022-03-02 20:00:00,N,34.89,28.355
1461,2022-03-02 21:00:00,N,28.86,26.285
1462,2022-03-02 22:00:00,N,26.63,26.155
1463,2022-03-02 23:00:00,N,22.05,25.5325
1464,2022-03-03 00:00:00,N,23.87,25.34
1465,2022-03-03 01:00:00,N,23.4,25.5675
1466,2022-03-03 02:00:00,N,24.52,28.0
1467,2022-03-03 03:00:00,N,25.47,29.4725
1468,2022-03-03 04:00:00,N,29.04,30.3525
1469,2022-03-03 05:00:00,N,35.44,36.095
1470,2022-03-03 06:00:00,N,60.56,195.88
1471,2022-03-03 07:00:00,N,57.1,230.745
1472,2022-03-03 08:00:00,N,36.58,32.2825
1473,2022-03-03 09:00:00,N,42.54,38.825
1474,2022-03-03 10:00:00,N,33.03,36.927499999999995
1475,2022-03-03 11:00:00,N,30.95,48.2175
1476,2022-03-03 12:00:00,N,31.02,33.285
1477,2022-03-03 13:00:00,N,31.27,31.33
1478,2022-03-03 14:00:00,N,30.56,32.95
1479,2022-03-03 15:00:00,N,30.68,32.9725
1480,2022-03-03 16:00:00,N,30.96,34.395
1481,2022-03-03 17:00:00,N,46.4,46.6075
1482,2022-03-03 18:00:00,N,49.26,63.815
1483,2022-03-03 19:00:00,N,35.1,33.835
1484,2022-03-03 20:00:00,N,31.6,26.7975
1485,2022-03-03 21:00:00,N,30.41,22.0
1486,2022-03-03 22:00:00,N,26.06,42.16
1487,2022-03-03 23:00:00,N,17.45,28.5875
1488,2022-03-04 00:00:00,N,16.7,19.185000000000002
1489,2022-03-04 01:00:00,N,13.01,17.14
1490,2022-03-04 02:00:00,N,11.69,17.4225
1491,2022-03-04 03:00:00,N,14.59,13.41
1492,2022-03-04 04:00:00,N,19.42,19.1925
1493,2022-03-04 05:00:00,N,28.63,24.585
1494,2022-03-04 06:00:00,N,49.64,20.07
1495,2022-03-04 07:00:00,N,53.47,22.1925
1496,2022-03-04 08:00:00,N,31.0,20.875
1497,2022-03-04 09:00:00,N,24.14,19.625
1498,2022-03-04 10:00:00,N,22.06,17.307499999999997
1499,2022-03-04 11:00:00,N,21.0,20.6625
1500,2022-03-04 12:00:00,N,22.14,17.4875
1501,2022-03-04 13:00:00,N,22.18,31.3525
1502,2022-03-04 14:00:00,N,22.35,25.92
1503,2022-03-04 15:00:00,N,23.83,40.58
1504,2022-03-04 16:00:00,N,23.2,43.775000000000006
1505,2022-03-04 17:00:00,N,33.47,43.3925
1506,2022-03-04 18:00:00,N,39.22,52.1125
1507,2022-03-04 19:00:00,N,35.0,44.85
1508,2022-03-04 20:00:00,N,27.27,39.230000000000004
1509,2022-03-04 21:00:00,N,26.0,21.775
1510,2022-03-04 22:00:00,N,20.63,54.8625
1511,2022-03-04 23:00:00,N,11.83,34.067499999999995
1512,2022-03-05 00:00:00,N,13.85,17.0425
1513,2022-03-05 01:00:00,N,10.8,12.9925
1514,2022-03-05 02:00:00,N,8.73,12.965
1515,2022-03-05 03:00:00,N,8.04,13.125
1516,2022-03-05 04:00:00,N,10.32,14.1425
1517,2022-03-05 05:00:00,N,15.28,14.4975
1518,2022-03-05 06:00:00,N,24.01,16.735
1519,2022-03-05 07:00:00,N,26.01,21.905
1520,2022-03-05 08:00:00,N,24.71,25.4725
1521,2022-03-05 09:00:00,N,23.25,15.975
1522,2022-03-05 10:00:00,N,24.75,19.1125
1523,2022-03-05 11:00:00,N,25.0,37.5975
1524,2022-03-05 12:00:00,N,27.77,39.9675
1525,2022-03-05 13:00:00,N,29.61,21.435
1526,2022-03-05 14:00:00,N,28.45,49.894999999999996
1527,2022-03-05 15:00:00,N,35.3,38.7475
1528,2022-03-05 16:00:00,N,28.47,26.177500000000002
1529,2022-03-05 17:00:00,N,41.45,29.23
1530,2022-03-05 18:00:00,N,100.0,131.26749999999998
1531,2022-03-05 19:00:00,N,87.25,61.2725
1532,2022-03-05 20:00:00,N,49.72,65.95750000000001
1533,2022-03-05 21:00:00,N,42.8,43.0
1534,2022-03-05 22:00:00,N,33.27,37.19
1535,2022-03-05 23:00:00,N,33.17,26.112499999999997
1536,2022-03-06 00:00:00,N,39.05,16.775
1537,2022-03-06 01:00:00,N,30.16,7.527500000000001
1538,2022-03-06 02:00:00,N,29.33,15.5925
1539,2022-03-06 03:00:00,N,22.8,13.6125
1540,2022-03-06 04:00:00,N,23.69,13.1275
1541,2022-03-06 05:00:00,N,25.41,15.7575
1542,2022-03-06 06:00:00,N,35.65,19.1475
1543,2022-03-06 07:00:00,N,31.42,11.205
1544,2022-03-06 08:00:00,N,29.35,14.740000000000002
1545,2022-03-06 09:00:00,N,30.29,20.41
1546,2022-03-06 10:00:00,N,38.04,28.1875
1547,2022-03-06 11:00:00,N,37.55,33.665
1548,2022-03-06 12:00:00,N,40.0,57.23
1549,2022-03-06 13:00:00,N,43.7,33.66
1550,2022-03-06 14:00:00,N,40.84,29.285
1551,2022-03-06 15:00:00,N,40.91,25.9175
1552,2022-03-06 16:00:00,N,41.87,27.7275
1553,2022-03-06 17:00:00,N,53.63,28.2325
1554,2022-03-06 18:00:00,N,90.36,35.1975
1555,2022-03-06 19:00:00,N,57.06,28.8075
1556,2022-03-06 20:00:00,N,45.58,29.3375
1557,2022-03-06 21:00:00,N,47.08,30.615000000000002
1558,2022-03-06 22:00:00,N,41.53,28.942500000000003
1559,2022-03-06 23:00:00,N,30.95,29.6975
1560,2022-03-07 00:00:00,N,28.51,28.005
1561,2022-03-07 01:00:00,N,23.12,21.6925
1562,2022-03-07 02:00:00,N,20.59,18.6175
1563,2022-03-07 03:00:00,N,20.87,17.849999999999998
1564,2022-03-07 04:00:00,N,23.89,22.095
1565,2022-03-07 05:00:00,N,29.42,25.064999999999998
1566,2022-03-07 06:00:00,N,59.97,31.9025
1567,2022-03-07 07:00:00,N,55.97,33.8725
1568,2022-03-07 08:00:00,N,41.36,26.5125
1569,2022-03-07 09:00:00,N,33.7,26.84
1570,2022-03-07 10:00:00,N,39.5,28.2
1571,2022-03-07 11:00:00,N,41.9,27.6525
1572,2022-03-07 12:00:00,N,41.9,32.8425
1573,2022-03-07 13:00:00,N,37.45,42.5025
1574,2022-03-07 14:00:00,N,34.76,34.3275
1575,2022-03-07 15:00:00,N,33.64,30.447499999999998
1576,2022-03-07 16:00:00,N,35.88,30.0125
1577,2022-03-07 17:00:00,N,51.09,36.74
1578,2022-03-07 18:00:00,N,113.08,103.5125
1579,2022-03-07 19:00:00,N,83.38,65.93
1580,2022-03-07 20:00:00,N,58.04,45.1475
1581,2022-03-07 21:00:00,N,46.62,39.335
1582,2022-03-07 22:00:00,N,41.01,33.355000000000004
1583,2022-03-07 23:00:00,N,38.5,32.7025
1584,2022-03-08 00:00:00,N,39.25,31.9375
1585,2022-03-08 01:00:00,N,37.66,35.04
1586,2022-03-08 02:00:00,N,38.55,36.8525
1587,2022-03-08 03:00:00,N,39.48,41.635
1588,2022-03-08 04:00:00,N,40.69,42.3
1589,2022-03-08 05:00:00,N,51.04,49.1275
1590,2022-03-08 06:00:00,N,150.69,68.1
1591,2022-03-08 07:00:00,N,155.0,90.92
1592,2022-03-08 08:00:00,N,122.48,68.4875
1593,2022-03-08 09:00:00,N,90.27,69.77000000000001
1594,2022-03-08 10:00:00,N,87.04,63.47
1595,2022-03-08 11:00:00,N,79.23,52.0025
1596,2022-03-08 12:00:00,N,69.76,47.0525
1597,2022-03-08 13:00:00,N,61.6,45.6775
1598,2022-03-08 14:00:00,N,57.94,40.7875
1599,2022-03-08 15:00:00,N,54.88,35.269999999999996
1600,2022-03-08 16:00:00,N,59.49,32.3475
1601,2022-03-08 17:00:00,N,85.51,45.0625
1602,2022-03-08 18:00:00,N,150.0,207.10750000000002
1603,2022-03-08 19:00:00,N,142.09,114.1125
1604,2022-03-08 20:00:00,N,96.42,77.81
1605,2022-03-08 21:00:00,N,69.84,55.4925
1606,2022-03-08 22:00:00,N,46.5,48.917500000000004
1607,2022-03-08 23:00:00,N,44.41,44.725
1608,2022-03-09 00:00:00,N,50.06,42.3225
1609,2022-03-09 01:00:00,N,47.38,44.81
1610,2022-03-09 02:00:00,N,44.66,47.3775
1611,2022-03-09 03:00:00,N,43.35,47.7825
1612,2022-03-09 04:00:00,N,47.67,51.917500000000004
1613,2022-03-09 05:00:00,N,70.97,61.317499999999995
1614,2022-03-09 06:00:00,N,240.85,264.245
1615,2022-03-09 07:00:00,N,189.35,78.0025
1616,2022-03-09 08:00:00,N,67.12,38.32
1617,2022-03-09 09:00:00,N,54.01,32.519999999999996
1618,2022-03-09 10:00:00,N,42.75,31.5575
1619,2022-03-09 11:00:00,N,39.93,34.5825
1620,2022-03-09 12:00:00,N,34.34,29.6875
1621,2022-03-09 13:00:00,N,27.98,26.4525
1622,2022-03-09 14:00:00,N,25.71,23.215
1623,2022-03-09 15:00:00,N,26.14,24.225
1624,2022-03-09 16:00:00,N,27.73,27.3425
1625,2022-03-09 17:00:00,N,39.41,36.4775
1626,2022-03-09 18:00:00,N,63.77,59.822500000000005
1627,2022-03-09 19:00:00,N,57.36,47.2625
1628,2022-03-09 20:00:00,N,49.84,50.862500000000004
1629,2022-03-09 21:00:00,N,47.24,38.36
1630,2022-03-09 22:00:00,N,33.28,57.675000000000004
1631,2022-03-09 23:00:00,N,28.79,50.932500000000005
1632,2022-03-10 00:00:00,N,30.58,51.96
1633,2022-03-10 01:00:00,N,30.07,50.3475
1634,2022-03-10 02:00:00,N,29.09,48.225
1635,2022-03-10 03:00:00,N,28.21,39.9825
1636,2022-03-10 04:00:00,N,37.13,32.275
1637,2022-03-10 05:00:00,N,52.55,41.4675
1638,2022-03-10 06:00:00,N,95.4,56.465
1639,2022-03-10 07:00:00,N,77.94,36.2675
1640,2022-03-10 08:00:00,N,48.88,28.235
1641,2022-03-10 09:00:00,N,41.59,32.8025
1642,2022-03-10 10:00:00,N,32.59,27.7575
1643,2022-03-10 11:00:00,N,32.71,31.895000000000003
1644,2022-03-10 12:00:00,N,33.73,34.015
1645,2022-03-10 13:00:00,N,35.72,32.019999999999996
1646,2022-03-10 14:00:00,N,34.1,29.8675
1647,2022-03-10 15:00:00,N,31.76,25.295
1648,2022-03-10 16:00:00,N,30.47,23.4825
1649,2022-03-10 17:00:00,N,35.53,25.0875
1650,2022-03-10 18:00:00,N,50.64,27.575000000000003
1651,2022-03-10 19:00:00,N,40.93,27.97
1652,2022-03-10 20:00:00,N,37.75,36.6375
1653,2022-03-10 21:00:00,N,34.77,26.915
1654,2022-03-10 22:00:00,N,29.72,19.2625
1655,2022-03-10 23:00:00,N,26.29,16.65
1656,2022-03-11 00:00:00,N,31.63,5.5425
1657,2022-03-11 01:00:00,N,30.99,4.855
1658,2022-03-11 02:00:00,N,30.79,7.3125
1659,2022-03-11 03:00:00,N,31.87,8.4475
1660,2022-03-11 04:00:00,N,33.98,11.305
1661,2022-03-11 05:00:00,N,41.05,14.084999999999999
1662,2022-03-11 06:00:00,N,51.02,21.5425
1663,2022-03-11 07:00:00,N,50.84,22.16
1664,2022-03-11 08:00:00,N,49.75,23.235
1665,2022-03-11 09:00:00,N,50.61,24.5125
1666,2022-03-11 10:00:00,N,51.82,26.48
1667,2022-03-11 11:00:00,N,50.86,26.59
1668,2022-03-11 12:00:00,N,49.11,23.26
1669,2022-03-11 13:00:00,N,46.35,21.795
1670,2022-03-11 14:00:00,N,45.75,17.005000000000003
1671,2022-03-11 15:00:00,N,43.38,16.415
1672,2022-03-11 16:00:00,N,42.86,19.495
1673,2022-03-11 17:00:00,N,57.25,26.0825
1674,2022-03-11 18:00:00,N,81.22,56.815
1675,2022-03-11 19:00:00,N,124.26,70.91
1676,2022-03-11 20:00:00,N,125.0,64.145
1677,2022-03-11 21:00:00,N,103.43,66.185
1678,2022-03-11 22:00:00,N,61.95,73.44
1679,2022-03-11 23:00:00,N,56.41,73.275
1680,2022-03-12 00:00:00,N,67.95,74.9525
1681,2022-03-12 01:00:00,N,66.41,74.77250000000001
1682,2022-03-12 02:00:00,N,66.86,71.9975
1683,2022-03-12 03:00:00,N,73.28,56.8425
1684,2022-03-12 04:00:00,N,73.96,54.6025
1685,2022-03-12 05:00:00,N,96.18,48.085
1686,2022-03-12 06:00:00,N,152.74,50.5775
1687,2022-03-12 07:00:00,N,138.16,39.4425
1688,2022-03-12 08:00:00,N,74.11,24.57
1689,2022-03-12 09:00:00,N,54.34,23.3775
1690,2022-03-12 10:00:00,N,45.53,23.2175
1691,2022-03-12 11:00:00,N,34.18,23.7775
1692,2022-03-12 12:00:00,N,31.42,19.2
1693,2022-03-12 13:00:00,N,28.94,7.6925
1694,2022-03-12 14:00:00,N,24.78,1.305
1695,2022-03-12 15:00:00,N,20.53,-0.4425
1696,2022-03-12 16:00:00,N,21.39,-2.815
1697,2022-03-12 17:00:00,N,30.9,12.535
1698,2022-03-12 18:00:00,N,53.9,35.9675
1699,2022-03-12 19:00:00,N,40.62,26.75
1700,2022-03-12 20:00:00,N,34.74,19.5
1701,2022-03-12 21:00:00,N,32.07,21.7825
1702,2022-03-12 22:00:00,N,27.55,19.96
1703,2022-03-12 23:00:00,N,22.67,17.6425
1704,2022-03-13 00:00:00,N,25.74,18.1025
1705,2022-03-13 01:00:00,N,26.0,15.71
1706,2022-03-13 03:00:00,N,26.31,17.7375
1707,2022-03-13 04:00:00,N,28.58,18.43
1708,2022-03-13 05:00:00,N,31.41,19.425
1709,2022-03-13 06:00:00,N,49.65,19.0325
1710,2022-03-13 07:00:00,N,72.8,20.71
1711,2022-03-13 08:00:00,N,58.02,19.18
1712,2022-03-13 09:00:00,N,39.17,16.11
1713,2022-03-13 10:00:00,N,28.93,10.9825
1714,2022-03-13 11:00:00,N,26.17,9.2125
1715,2022-03-13 12:00:00,N,23.0,7.84
1716,2022-03-13 13:00:00,N,22.6,2.9025
1717,2022-03-13 14:00:00,N,19.89,0.09500000000000003
1718,2022-03-13 15:00:00,N,18.97,-3.3925
1719,2022-03-13 16:00:00,N,19.14,-2.8325
1720,2022-03-13 17:00:00,N,18.37,-0.7
1721,2022-03-13 18:00:00,N,28.0,2.515
1722,2022-03-13 19:00:00,N,34.72,12.035
1723,2022-03-13 20:00:00,N,38.81,18.765
1724,2022-03-13 21:00:00,N,34.53,12.7925
1725,2022-03-13 22:00:00,N,22.48,9.8825
1726,2022-03-13 23:00:00,N,15.23,8.105
1727,2022-03-14 00:00:00,N,9.03,4.9425
1728,2022-03-14 01:00:00,N,8.6,5.73
1729,2022-03-14 02:00:00,N,7.44,8.1275
1730,2022-03-14 03:00:00,N,9.09,9.58
1731,2022-03-14 04:00:00,N,14.3,11.1975
1732,2022-03-14 05:00:00,N,26.29,12.0525
1733,2022-03-14 06:00:00,N,33.18,17.345
1734,2022-03-14 07:00:00,N,31.3,21.6925
1735,2022-03-14 08:00:00,N,27.6,20.939999999999998
1736,2022-03-14 09:00:00,N,25.48,21.585
1737,2022-03-14 10:00:00,N,23.38,21.0025
1738,2022-03-14 11:00:00,N,19.25,13.3925
1739,2022-03-14 12:00:00,N,19.32,13.6025
1740,2022-03-14 13:00:00,N,22.37,22.5625
1741,2022-03-14 14:00:00,N,21.74,20.7575
1742,2022-03-14 15:00:00,N,22.01,20.3475
1743,2022-03-14 16:00:00,N,22.15,18.315
1744,2022-03-14 17:00:00,N,21.64,18.9675
1745,2022-03-14 18:00:00,N,26.02,19.9725
1746,2022-03-14 19:00:00,N,47.89,19.295
1747,2022-03-14 20:00:00,N,95.42,27.2475
1748,2022-03-14 21:00:00,N,53.54,22.465
1749,2022-03-14 22:00:00,N,32.16,23.5575
1750,2022-03-14 23:00:00,N,31.08,27.439999999999998
1751,2022-03-15 00:00:00,N,34.57,35.065
1752,2022-03-15 01:00:00,N,32.3,35.2775
1753,2022-03-15 02:00:00,N,31.83,43.955
1754,2022-03-15 03:00:00,N,32.6,28.97
1755,2022-03-15 04:00:00,N,33.28,23.177500000000002
1756,2022-03-15 05:00:00,N,37.9,22.435000000000002
1757,2022-03-15 06:00:00,N,44.24,23.6125
1758,2022-03-15 07:00:00,N,55.0,25.5075
1759,2022-03-15 08:00:00,N,42.74,22.2725
1760,2022-03-15 09:00:00,N,32.41,22.555
1761,2022-03-15 10:00:00,N,27.36,20.4025
1762,2022-03-15 11:00:00,N,26.71,23.490000000000002
1763,2022-03-15 12:00:00,N,28.72,23.322499999999998
1764,2022-03-15 13:00:00,N,27.77,23.84
1765,2022-03-15 14:00:00,N,29.38,24.45
1766,2022-03-15 15:00:00,N,30.36,24.6175
1767,2022-03-15 16:00:00,N,32.22,23.585
1768,2022-03-15 17:00:00,N,33.08,24.255
1769,2022-03-15 18:00:00,N,47.86,31.14
1770,2022-03-15 19:00:00,N,149.39,315.95
1771,2022-03-15 20:00:00,N,102.7,129.4725
1772,2022-03-15 21:00:00,N,45.06,33.9925
1773,2022-03-15 22:00:00,N,38.67,30.785
1774,2022-03-15 23:00:00,N,34.3,28.887500000000003
1775,2022-03-16 00:00:00,N,31.03,24.855
1776,2022-03-16 01:00:00,N,29.1,24.607499999999998
1777,2022-03-16 02:00:00,N,21.43,23.605
1778,2022-03-16 03:00:00,N,14.02,23.225
1779,2022-03-16 04:00:00,N,15.56,20.04
1780,2022-03-16 05:00:00,N,20.04,10.875
1781,2022-03-16 06:00:00,N,47.83,13.8625
1782,2022-03-16 07:00:00,N,34.73,21.73
1783,2022-03-16 08:00:00,N,26.69,6.987500000000001
1784,2022-03-16 09:00:00,N,23.0,15.125
1785,2022-03-16 10:00:00,N,21.0,12.025
1786,2022-03-16 11:00:00,N,18.0,9.045
1787,2022-03-16 12:00:00,N,18.2,14.635
1788,2022-03-16 13:00:00,N,18.32,19.1875
1789,2022-03-16 14:00:00,N,17.67,19.79
1790,2022-03-16 15:00:00,N,18.1,24.4875
1791,2022-03-16 16:00:00,N,18.53,19.419999999999998
1792,2022-03-16 17:00:00,N,24.49,19.09
1793,2022-03-16 18:00:00,N,31.0,71.0275
1794,2022-03-16 19:00:00,N,46.09,113.24
1795,2022-03-16 20:00:00,N,30.83,28.22
1796,2022-03-16 21:00:00,N,21.54,18.495
1797,2022-03-16 22:00:00,N,14.27,21.7525
1798,2022-03-16 23:00:00,N,11.46,2.7925
1799,2022-03-17 00:00:00,N,7.53,-14.4775
1800,2022-03-17 01:00:00,N,5.0,-15.965
1801,2022-03-17 02:00:00,N,4.58,-16.447499999999998
1802,2022-03-17 03:00:00,N,5.58,-11.6875
1803,2022-03-17 04:00:00,N,8.0,-0.037500000000000006
1804,2022-03-17 05:00:00,N,10.97,5.7075
1805,2022-03-17 06:00:00,N,20.65,16.2775
1806,2022-03-17 07:00:00,N,26.89,25.8475
1807,2022-03-17 08:00:00,N,20.26,17.3375
1808,2022-03-17 09:00:00,N,17.0,13.8675
1809,2022-03-17 10:00:00,N,15.37,11.2925
1810,2022-03-17 11:00:00,N,17.15,20.045
1811,2022-03-17 12:00:00,N,16.95,31.1025
1812,2022-03-17 13:00:00,N,17.0,23.942500000000003
1813,2022-03-17 14:00:00,N,16.71,27.25
1814,2022-03-17 15:00:00,N,18.78,26.515
1815,2022-03-17 16:00:00,N,24.93,38.705
1816,2022-03-17 17:00:00,N,27.45,21.115000000000002
1817,2022-03-17 18:00:00,N,29.0,20.5225
1818,2022-03-17 19:00:00,N,36.31,21.945
1819,2022-03-17 20:00:00,N,26.82,19.0875
1820,2022-03-17 21:00:00,N,21.07,23.68
1821,2022-03-17 22:00:00,N,16.67,21.935
1822,2022-03-17 23:00:00,N,10.12,20.485
1823,2022-03-18 00:00:00,N,7.81,17.16
1824,2022-03-18 01:00:00,N,7.42,14.4025
1825,2022-03-18 02:00:00,N,6.83,15.685
1826,2022-03-18 03:00:00,N,7.89,14.2475
1827,2022-03-18 04:00:00,N,10.5,14.190000000000001
1828,2022-03-18 05:00:00,N,11.5,13.899999999999999
1829,2022-03-18 06:00:00,N,23.38,26.15
1830,2022-03-18 07:00:00,N,30.54,24.66
1831,2022-03-18 08:00:00,N,27.01,22.975
1832,2022-03-18 09:00:00,N,20.89,12.145
1833,2022-03-18 10:00:00,N,20.41,9.93
1834,2022-03-18 11:00:00,N,21.22,6.6925
1835,2022-03-18 12:00:00,N,22.0,8.99
1836,2022-03-18 13:00:00,N,28.97,22.2
1837,2022-03-18 14:00:00,N,32.31,23.767500000000002
1838,2022-03-18 15:00:00,N,27.59,23.5075
1839,2022-03-18 16:00:00,N,33.0,23.240000000000002
1840,2022-03-18 17:00:00,N,36.01,23.47
1841,2022-03-18 18:00:00,N,55.37,28.9
1842,2022-03-18 19:00:00,N,138.5,63.339999999999996
1843,2022-03-18 20:00:00,N,115.71,103.85249999999999
1844,2022-03-18 21:00:00,N,74.54,52.695
1845,2022-03-18 22:00:00,N,52.95,79.495
1846,2022-03-18 23:00:00,N,40.76,39.4225
1847,2022-03-19 00:00:00,N,54.95,44.42
1848,2022-03-19 01:00:00,N,46.84,37.4
1849,2022-03-19 02:00:00,N,43.33,31.4775
1850,2022-03-19 03:00:00,N,39.7,31.4675
1851,2022-03-19 04:00:00,N,39.75,33.0975
1852,2022-03-19 05:00:00,N,38.6,31.715
1853,2022-03-19 06:00:00,N,40.18,32.455
1854,2022-03-19 07:00:00,N,41.05,32.2575
1855,2022-03-19 08:00:00,N,34.7,29.1525
1856,2022-03-19 09:00:00,N,35.51,29.175
1857,2022-03-19 10:00:00,N,28.41,21.9875
1858,2022-03-19 11:00:00,N,24.81,24.9225
1859,2022-03-19 12:00:00,N,22.24,28.36
1860,2022-03-19 13:00:00,N,25.58,43.04
1861,2022-03-19 14:00:00,N,29.24,44.2725
1862,2022-03-19 15:00:00,N,27.85,26.3525
1863,2022-03-19 16:00:00,N,28.98,25.16
1864,2022-03-19 17:00:00,N,27.13,25.5475
1865,2022-03-19 18:00:00,N,41.79,114.72749999999999
1866,2022-03-19 19:00:00,N,121.47,204.27
1867,2022-03-19 20:00:00,N,48.56,47.795
1868,2022-03-19 21:00:00,N,30.78,45.7225
1869,2022-03-19 22:00:00,N,21.13,25.869999999999997
1870,2022-03-19 23:00:00,N,16.63,16.365000000000002
1871,2022-03-20 00:00:00,N,14.35,12.045
1872,2022-03-20 01:00:00,N,9.99,9.78
1873,2022-03-20 02:00:00,N,9.13,7.8375
1874,2022-03-20 03:00:00,N,9.56,7.33
1875,2022-03-20 04:00:00,N,10.15,6.4025
1876,2022-03-20 05:00:00,N,10.96,8.1025
1877,2022-03-20 06:00:00,N,17.72,15.8475
1878,2022-03-20 07:00:00,N,20.99,20.817500000000003
1879,2022-03-20 08:00:00,N,18.95,15.805
1880,2022-03-20 09:00:00,N,12.39,15.004999999999999
1881,2022-03-20 10:00:00,N,9.39,5.807499999999999
1882,2022-03-20 11:00:00,N,9.5,3.265
1883,2022-03-20 12:00:00,N,8.16,3.365
1884,2022-03-20 13:00:00,N,7.75,4.4175
1885,2022-03-20 14:00:00,N,8.57,7.41
1886,2022-03-20 15:00:00,N,8.82,10.442499999999999
1887,2022-03-20 16:00:00,N,10.0,15.76
1888,2022-03-20 17:00:00,N,17.69,11.5975
1889,2022-03-20 18:00:00,N,25.09,39.707499999999996
1890,2022-03-20 19:00:00,N,36.7,21.455
1891,2022-03-20 20:00:00,N,33.13,21.8175
1892,2022-03-20 21:00:00,N,20.9,18.5
1893,2022-03-20 22:00:00,N,8.53,8.7725
1894,2022-03-20 23:00:00,N,5.73,2.9325
1895,2022-03-21 00:00:00,N,4.97,-3.73
1896,2022-03-21 01:00:00,N,2.83,-5.825
1897,2022-03-21 02:00:00,N,2.73,-6.297499999999999
1898,2022-03-21 03:00:00,N,2.93,-4.325
