,date,repeated_hour_flag,dam,rtm
22399,2022-08-22 08:45:00,N,66.0,86.45
22400,2022-08-22 09:00:00,N,57.16,86.03
22401,2022-08-22 09:15:00,N,57.16,83.6
22402,2022-08-22 09:30:00,N,57.16,85.13
22403,2022-08-22 09:45:00,N,57.16,85.13
22404,2022-08-22 10:00:00,N,62.39,86.57
22405,2022-08-22 10:15:00,N,62.39,87.37
22406,2022-08-22 10:30:00,N,62.39,82.79
22407,2022-08-22 10:45:00,N,62.39,82.14
22408,2022-08-22 11:00:00,N,67.62,78.99
22409,2022-08-22 11:15:00,N,67.62,79.05
22410,2022-08-22 11:30:00,N,67.62,76.89
22411,2022-08-22 11:45:00,N,67.62,74.06
22412,2022-08-22 12:00:00,N,70.5,73.6
22413,2022-08-22 12:15:00,N,70.5,74.8
22414,2022-08-22 12:30:00,N,70.5,72.36
22415,2022-08-22 12:45:00,N,70.5,75.95
22416,2022-08-22 13:00:00,N,74.0,77.19
22417,2022-08-22 13:15:00,N,74.0,79.15
22418,2022-08-22 13:30:00,N,74.0,78.09
22419,2022-08-22 13:45:00,N,74.0,79.37
22420,2022-08-22 14:00:00,N,75.29,77.98
22421,2022-08-22 14:15:00,N,75.29,78.93
22422,2022-08-22 14:30:00,N,75.29,78.43
22423,2022-08-22 14:45:00,N,75.29,80.9
22424,2022-08-22 15:00:00,N,78.84,78.77
22425,2022-08-22 15:15:00,N,78.84,75.41
22426,2022-08-22 15:30:00,N,78.84,81.25
22427,2022-08-22 15:45:00,N,78.84,77.83
22428,2022-08-22 16:00:00,N,79.55,79.9
22429,2022-08-22 16:15:00,N,79.55,86.14
22430,2022-08-22 16:30:00,N,79.55,84.61
22431,2022-08-22 16:45:00,N,79.55,92.54
22432,2022-08-22 17:00:00,N,79.73,95.1
22433,2022-08-22 17:15:00,N,79.73,87.71
22434,2022-08-22 17:30:00,N,79.73,91.72
22435,2022-08-22 17:45:00,N,79.73,93.17
22436,2022-08-22 18:00:00,N,82.17,89.19
22437,2022-08-22 18:15:00,N,82.17,86.68
22438,2022-08-22 18:30:00,N,82.17,94.0
22439,2022-08-22 18:45:00,N,82.17,116.05
22440,2022-08-22 19:00:00,N,98.11,114.28
22441,2022-08-22 19:15:00,N,98.11,154.36
22442,2022-08-22 19:30:00,N,98.11,286.47
22443,2022-08-22 19:45:00,N,98.11,470.77
22444,2022-08-22 20:00:00,N,99.6,391.0
22445,2022-08-22 20:15:00,N,99.6,230.06
22446,2022-08-22 20:30:00,N,99.6,169.91
22447,2022-08-22 20:45:00,N,99.6,183.01
22448,2022-08-22 21:00:00,N,82.03,104.47
22449,2022-08-22 21:15:00,N,82.03,88.32
22450,2022-08-22 21:30:00,N,82.03,84.94
22451,2022-08-22 21:45:00,N,82.03,83.09
22452,2022-08-22 22:00:00,N,75.55,84.42
22453,2022-08-22 22:15:00,N,75.55,82.77
22454,2022-08-22 22:30:00,N,75.55,82.29
22455,2022-08-22 22:45:00,N,75.55,79.34
22456,2022-08-22 23:00:00,N,73.58,81.13
22457,2022-08-22 23:15:00,N,73.58,86.33
22458,2022-08-22 23:30:00,N,73.58,82.24
22459,2022-08-22 23:45:00,N,73.58,80.35
22460,2022-08-23 00:00:00,N,69.57,81.95
22461,2022-08-23 00:15:00,N,69.57,82.72
22462,2022-08-23 00:30:00,N,69.57,82.1
22463,2022-08-23 00:45:00,N,69.57,82.34
22464,2022-08-23 01:00:00,N,67.12,81.77
22465,2022-08-23 01:15:00,N,67.12,77.29
22466,2022-08-23 01:30:00,N,67.12,77.61
22467,2022-08-23 01:45:00,N,67.12,80.25
22468,2022-08-23 02:00:00,N,63.95,82.15
22469,2022-08-23 02:15:00,N,63.95,80.17
22470,2022-08-23 02:30:00,N,63.95,79.79
22471,2022-08-23 02:45:00,N,63.95,79.75
22472,2022-08-23 03:00:00,N,60.94,80.88
22473,2022-08-23 03:15:00,N,60.94,80.7
22474,2022-08-23 03:30:00,N,60.94,80.82
22475,2022-08-23 03:45:00,N,60.94,80.39
22476,2022-08-23 04:00:00,N,61.31,82.46
22477,2022-08-23 04:15:00,N,61.31,82.51
22478,2022-08-23 04:30:00,N,61.31,83.0
22479,2022-08-23 04:45:00,N,61.31,83.93
22480,2022-08-23 05:00:00,N,68.95,86.87
22481,2022-08-23 05:15:00,N,68.95,87.0
22482,2022-08-23 05:30:00,N,68.95,89.24
22483,2022-08-23 05:45:00,N,68.95,92.5
22484,2022-08-23 06:00:00,N,75.12,204.53
22485,2022-08-23 06:15:00,N,75.12,124.42
22486,2022-08-23 06:30:00,N,75.12,113.93
22487,2022-08-23 06:45:00,N,75.12,113.96
22488,2022-08-23 07:00:00,N,79.72,114.97
22489,2022-08-23 07:15:00,N,79.72,100.07
22490,2022-08-23 07:30:00,N,79.72,94.09
22491,2022-08-23 07:45:00,N,79.72,91.35
22492,2022-08-23 08:00:00,N,78.58,105.87
22493,2022-08-23 08:15:00,N,78.58,95.95
22494,2022-08-23 08:30:00,N,78.58,87.79
22495,2022-08-23 08:45:00,N,78.58,85.05
22496,2022-08-23 09:00:00,N,77.69,88.14
22497,2022-08-23 09:15:00,N,77.69,87.7
22498,2022-08-23 09:30:00,N,77.69,86.61
22499,2022-08-23 09:45:00,N,77.69,88.66
22500,2022-08-23 10:00:00,N,82.08,87.42
22501,2022-08-23 10:15:00,N,82.08,86.72
22502,2022-08-23 10:30:00,N,82.08,91.78
22503,2022-08-23 10:45:00,N,82.08,90.91
22504,2022-08-23 11:00:00,N,84.44,93.87
22505,2022-08-23 11:15:00,N,84.44,91.0
22506,2022-08-23 11:30:00,N,84.44,88.33
22507,2022-08-23 11:45:00,N,84.44,89.57
22508,2022-08-23 12:00:00,N,81.64,83.52
22509,2022-08-23 12:15:00,N,81.64,83.65
22510,2022-08-23 12:30:00,N,81.64,84.0
22511,2022-08-23 12:45:00,N,81.64,85.06
22512,2022-08-23 13:00:00,N,86.39,83.77
22513,2022-08-23 13:15:00,N,86.39,86.0
22514,2022-08-23 13:30:00,N,86.39,85.14
22515,2022-08-23 13:45:00,N,86.39,87.02
22516,2022-08-23 14:00:00,N,91.97,85.92
22517,2022-08-23 14:15:00,N,91.97,90.82
22518,2022-08-23 14:30:00,N,91.97,96.6
22519,2022-08-23 14:45:00,N,91.97,118.13
22520,2022-08-23 15:00:00,N,92.08,98.09
22521,2022-08-23 15:15:00,N,92.08,95.97
22522,2022-08-23 15:30:00,N,92.08,153.28
22523,2022-08-23 15:45:00,N,92.08,130.63
22524,2022-08-23 16:00:00,N,97.9,115.44
22525,2022-08-23 16:15:00,N,97.9,96.25
22526,2022-08-23 16:30:00,N,97.9,104.45
22527,2022-08-23 16:45:00,N,97.9,107.53
22528,2022-08-23 17:00:00,N,98.28,111.16
22529,2022-08-23 17:15:00,N,98.28,117.21
22530,2022-08-23 17:30:00,N,98.28,96.93
22531,2022-08-23 17:45:00,N,98.28,91.9
22532,2022-08-23 18:00:00,N,95.46,88.66
22533,2022-08-23 18:15:00,N,95.46,88.04
22534,2022-08-23 18:30:00,N,95.46,87.72
22535,2022-08-23 18:45:00,N,95.46,91.08
22536,2022-08-23 19:00:00,N,113.15,92.58
22537,2022-08-23 19:15:00,N,113.15,128.18
22538,2022-08-23 19:30:00,N,113.15,156.92
22539,2022-08-23 19:45:00,N,113.15,470.16
22540,2022-08-23 20:00:00,N,115.2,334.99
22541,2022-08-23 20:15:00,N,115.2,367.06
22542,2022-08-23 20:30:00,N,115.2,305.48
22543,2022-08-23 20:45:00,N,115.2,135.32
22544,2022-08-23 21:00:00,N,84.89,103.13
22545,2022-08-23 21:15:00,N,84.89,100.57
22546,2022-08-23 21:30:00,N,84.89,91.73
22547,2022-08-23 21:45:00,N,84.89,87.27
22548,2022-08-23 22:00:00,N,79.77,86.57
22549,2022-08-23 22:15:00,N,79.77,93.93
22550,2022-08-23 22:30:00,N,79.77,88.19
22551,2022-08-23 22:45:00,N,79.77,84.39
22552,2022-08-23 23:00:00,N,75.53,85.8
22553,2022-08-23 23:15:00,N,75.53,87.8
22554,2022-08-23 23:30:00,N,75.53,87.22
22555,2022-08-23 23:45:00,N,75.53,86.39
22556,2022-08-24 00:00:00,N,73.84,88.28
22557,2022-08-24 00:15:00,N,73.84,87.56
22558,2022-08-24 00:30:00,N,73.84,86.52
22559,2022-08-24 00:45:00,N,73.84,84.94
22560,2022-08-24 01:00:00,N,70.69,85.68
22561,2022-08-24 01:15:00,N,70.69,83.69
22562,2022-08-24 01:30:00,N,70.69,83.64
22563,2022-08-24 01:45:00,N,70.69,83.45
22564,2022-08-24 02:00:00,N,68.3,84.91
22565,2022-08-24 02:15:00,N,68.3,83.97
22566,2022-08-24 02:30:00,N,68.3,84.67
22567,2022-08-24 02:45:00,N,68.3,83.78
22568,2022-08-24 03:00:00,N,67.64,85.85
22569,2022-08-24 03:15:00,N,67.64,85.37
22570,2022-08-24 03:30:00,N,67.64,84.96
22571,2022-08-24 03:45:00,N,67.64,84.37
22572,2022-08-24 04:00:00,N,67.97,86.31
22573,2022-08-24 04:15:00,N,67.97,86.31
22574,2022-08-24 04:30:00,N,67.97,86.9
22575,2022-08-24 04:45:00,N,67.97,87.04
22576,2022-08-24 05:00:00,N,76.06,86.67
22577,2022-08-24 05:15:00,N,76.06,91.09
22578,2022-08-24 05:30:00,N,76.06,93.9
22579,2022-08-24 05:45:00,N,76.06,97.05
22580,2022-08-24 06:00:00,N,82.69,111.2
22581,2022-08-24 06:15:00,N,82.69,119.1
22582,2022-08-24 06:30:00,N,82.69,113.63
22583,2022-08-24 06:45:00,N,82.69,107.26
22584,2022-08-24 07:00:00,N,85.0,97.31
22585,2022-08-24 07:15:00,N,85.0,93.1
22586,2022-08-24 07:30:00,N,85.0,90.81
22587,2022-08-24 07:45:00,N,85.0,88.71
22588,2022-08-24 08:00:00,N,82.35,90.54
22589,2022-08-24 08:15:00,N,82.35,88.27
22590,2022-08-24 08:30:00,N,82.35,86.49
22591,2022-08-24 08:45:00,N,82.35,86.05
22592,2022-08-24 09:00:00,N,83.9,85.5
22593,2022-08-24 09:15:00,N,83.9,85.41
22594,2022-08-24 09:30:00,N,83.9,85.68
22595,2022-08-24 09:45:00,N,83.9,85.09
22596,2022-08-24 10:00:00,N,85.09,83.99
22597,2022-08-24 10:15:00,N,85.09,83.61
22598,2022-08-24 10:30:00,N,85.09,83.21
22599,2022-08-24 10:45:00,N,85.09,83.11
22600,2022-08-24 11:00:00,N,85.08,80.32
22601,2022-08-24 11:15:00,N,85.08,78.58
22602,2022-08-24 11:30:00,N,85.08,80.48
22603,2022-08-24 11:45:00,N,85.08,85.34
22604,2022-08-24 12:00:00,N,88.2,86.82
22605,2022-08-24 12:15:00,N,88.2,88.69
22606,2022-08-24 12:30:00,N,88.2,86.47
22607,2022-08-24 12:45:00,N,88.2,91.99
22608,2022-08-24 13:00:00,N,94.53,99.61
22609,2022-08-24 13:15:00,N,94.53,145.04
22610,2022-08-24 13:30:00,N,94.53,119.16
22611,2022-08-24 13:45:00,N,94.53,109.29
22612,2022-08-24 14:00:00,N,99.24,93.58
22613,2022-08-24 14:15:00,N,99.24,92.23
22614,2022-08-24 14:30:00,N,99.24,92.56
22615,2022-08-24 14:45:00,N,99.24,91.1
22616,2022-08-24 15:00:00,N,103.0,88.09
22617,2022-08-24 15:15:00,N,103.0,89.8
22618,2022-08-24 15:30:00,N,103.0,86.64
22619,2022-08-24 15:45:00,N,103.0,89.37
22620,2022-08-24 16:00:00,N,105.01,91.57
22621,2022-08-24 16:15:00,N,105.01,92.32
22622,2022-08-24 16:30:00,N,105.01,91.92
22623,2022-08-24 16:45:00,N,105.01,92.06
22624,2022-08-24 17:00:00,N,102.34,92.43
22625,2022-08-24 17:15:00,N,102.34,94.91
22626,2022-08-24 17:30:00,N,102.34,94.93
22627,2022-08-24 17:45:00,N,102.34,95.58
22628,2022-08-24 18:00:00,N,105.03,94.39
22629,2022-08-24 18:15:00,N,105.03,92.07
22630,2022-08-24 18:30:00,N,105.03,92.1
22631,2022-08-24 18:45:00,N,105.03,93.63
22632,2022-08-24 19:00:00,N,135.0,91.79
22633,2022-08-24 19:15:00,N,135.0,91.86
22634,2022-08-24 19:30:00,N,135.0,93.07
22635,2022-08-24 19:45:00,N,135.0,96.61
22636,2022-08-24 20:00:00,N,123.55,107.9
22637,2022-08-24 20:15:00,N,123.55,115.88
22638,2022-08-24 20:30:00,N,123.55,101.47
22639,2022-08-24 20:45:00,N,123.55,95.47
22640,2022-08-24 21:00:00,N,86.71,92.91
22641,2022-08-24 21:15:00,N,86.71,92.38
22642,2022-08-24 21:30:00,N,86.71,87.57
22643,2022-08-24 21:45:00,N,86.71,85.71
22644,2022-08-24 22:00:00,N,83.94,88.7
22645,2022-08-24 22:15:00,N,83.94,88.92
22646,2022-08-24 22:30:00,N,83.94,87.83
22647,2022-08-24 22:45:00,N,83.94,84.69
22648,2022-08-24 23:00:00,N,80.0,85.29
22649,2022-08-24 23:15:00,N,80.0,86.6
22650,2022-08-24 23:30:00,N,80.0,84.65
22651,2022-08-24 23:45:00,N,80.0,82.06
22652,2022-08-25 00:00:00,N,81.73,80.65
22653,2022-08-25 00:15:00,N,81.73,78.75
22654,2022-08-25 00:30:00,N,81.73,76.75
22655,2022-08-25 00:45:00,N,81.73,70.96
22656,2022-08-25 01:00:00,N,75.0,69.28
22657,2022-08-25 01:15:00,N,75.0,68.13
22658,2022-08-25 01:30:00,N,75.0,67.41
22659,2022-08-25 01:45:00,N,75.0,67.8
22660,2022-08-25 02:00:00,N,70.95,67.94
22661,2022-08-25 02:15:00,N,70.95,66.85
22662,2022-08-25 02:30:00,N,70.95,66.2
22663,2022-08-25 02:45:00,N,70.95,63.35
22664,2022-08-25 03:00:00,N,69.03,63.19
22665,2022-08-25 03:15:00,N,69.03,62.48
22666,2022-08-25 03:30:00,N,69.03,62.67
22667,2022-08-25 03:45:00,N,69.03,62.5
22668,2022-08-25 04:00:00,N,69.35,63.76
22669,2022-08-25 04:15:00,N,69.35,64.19
22670,2022-08-25 04:30:00,N,69.35,65.7
22671,2022-08-25 04:45:00,N,69.35,66.33
22672,2022-08-25 05:00:00,N,77.13,70.34
22673,2022-08-25 05:15:00,N,77.13,75.68
22674,2022-08-25 05:30:00,N,77.13,78.58
22675,2022-08-25 05:45:00,N,77.13,81.69
22676,2022-08-25 06:00:00,N,91.63,86.75
22677,2022-08-25 06:15:00,N,91.63,86.53
22678,2022-08-25 06:30:00,N,91.63,84.68
22679,2022-08-25 06:45:00,N,91.63,85.46
22680,2022-08-25 07:00:00,N,92.0,83.31
22681,2022-08-25 07:15:00,N,92.0,83.12
22682,2022-08-25 07:30:00,N,92.0,82.23
22683,2022-08-25 07:45:00,N,92.0,80.67
22684,2022-08-25 08:00:00,N,86.87,84.78
22685,2022-08-25 08:15:00,N,86.87,81.81
22686,2022-08-25 08:30:00,N,86.87,79.03
22687,2022-08-25 08:45:00,N,86.87,78.91
22688,2022-08-25 09:00:00,N,87.68,79.24
22689,2022-08-25 09:15:00,N,87.68,80.94
22690,2022-08-25 09:30:00,N,87.68,80.88
22691,2022-08-25 09:45:00,N,87.68,87.3
22692,2022-08-25 10:00:00,N,101.84,89.35
22693,2022-08-25 10:15:00,N,101.84,89.34
22694,2022-08-25 10:30:00,N,101.84,90.15
22695,2022-08-25 10:45:00,N,101.84,91.29
22696,2022-08-25 11:00:00,N,112.33,86.85
22697,2022-08-25 11:15:00,N,112.33,89.32
22698,2022-08-25 11:30:00,N,112.33,89.98
22699,2022-08-25 11:45:00,N,112.33,90.69
22700,2022-08-25 12:00:00,N,110.13,92.37
22701,2022-08-25 12:15:00,N,110.13,88.96
22702,2022-08-25 12:30:00,N,110.13,91.19
22703,2022-08-25 12:45:00,N,110.13,93.03
22704,2022-08-25 13:00:00,N,126.9,116.78
22705,2022-08-25 13:15:00,N,126.9,101.8
22706,2022-08-25 13:30:00,N,126.9,99.16
22707,2022-08-25 13:45:00,N,126.9,97.93
22708,2022-08-25 14:00:00,N,137.82,91.7
22709,2022-08-25 14:15:00,N,137.82,95.53
22710,2022-08-25 14:30:00,N,137.82,94.73
22711,2022-08-25 14:45:00,N,137.82,105.08
22712,2022-08-25 15:00:00,N,150.18,128.77
22713,2022-08-25 15:15:00,N,150.18,120.47
22714,2022-08-25 15:30:00,N,150.18,160.91
22715,2022-08-25 15:45:00,N,150.18,122.46
22716,2022-08-25 16:00:00,N,150.74,142.6
22717,2022-08-25 16:15:00,N,150.74,193.17
22718,2022-08-25 16:30:00,N,150.74,172.92
22719,2022-08-25 16:45:00,N,150.74,281.08
22720,2022-08-25 17:00:00,N,134.16,146.62
22721,2022-08-25 17:15:00,N,134.16,190.56
22722,2022-08-25 17:30:00,N,134.16,170.57
22723,2022-08-25 17:45:00,N,134.16,147.56
22724,2022-08-25 18:00:00,N,124.43,142.8
22725,2022-08-25 18:15:00,N,124.43,135.47
22726,2022-08-25 18:30:00,N,124.43,120.46
22727,2022-08-25 18:45:00,N,124.43,181.47
22728,2022-08-25 19:00:00,N,209.29,203.17
22729,2022-08-25 19:15:00,N,209.29,296.52
22730,2022-08-25 19:30:00,N,209.29,334.52
22731,2022-08-25 19:45:00,N,209.29,342.55
22732,2022-08-25 20:00:00,N,177.48,347.86
22733,2022-08-25 20:15:00,N,177.48,284.52
22734,2022-08-25 20:30:00,N,177.48,154.11
22735,2022-08-25 20:45:00,N,177.48,117.21
22736,2022-08-25 21:00:00,N,96.86,116.09
22737,2022-08-25 21:15:00,N,96.86,100.63
22738,2022-08-25 21:30:00,N,96.86,93.22
22739,2022-08-25 21:45:00,N,96.86,88.95
22740,2022-08-25 22:00:00,N,91.42,87.97
22741,2022-08-25 22:15:00,N,91.42,89.96
22742,2022-08-25 22:30:00,N,91.42,87.33
22743,2022-08-25 22:45:00,N,91.42,84.45
22744,2022-08-25 23:00:00,N,81.01,83.98
22745,2022-08-25 23:15:00,N,81.01,83.33
22746,2022-08-25 23:30:00,N,81.01,82.14
22747,2022-08-25 23:45:00,N,81.01,79.64
22748,2022-08-26 00:00:00,N,74.93,80.48
22749,2022-08-26 00:15:00,N,74.93,77.28
22750,2022-08-26 00:30:00,N,74.93,73.61
22751,2022-08-26 00:45:00,N,74.93,65.54
22752,2022-08-26 01:00:00,N,65.03,64.96
22753,2022-08-26 01:15:00,N,65.03,64.5
22754,2022-08-26 01:30:00,N,65.03,63.33
22755,2022-08-26 01:45:00,N,65.03,61.42
22756,2022-08-26 02:00:00,N,60.74,60.25
22757,2022-08-26 02:15:00,N,60.74,59.74
22758,2022-08-26 02:30:00,N,60.74,58.83
22759,2022-08-26 02:45:00,N,60.74,58.01
22760,2022-08-26 03:00:00,N,60.6,58.19
22761,2022-08-26 03:15:00,N,60.6,58.74
22762,2022-08-26 03:30:00,N,60.6,58.83
22763,2022-08-26 03:45:00,N,60.6,58.76
22764,2022-08-26 04:00:00,N,60.87,59.26
22765,2022-08-26 04:15:00,N,60.87,59.55
22766,2022-08-26 04:30:00,N,60.87,59.6
22767,2022-08-26 04:45:00,N,60.87,60.46
22768,2022-08-26 05:00:00,N,67.85,60.9
22769,2022-08-26 05:15:00,N,67.85,63.93
22770,2022-08-26 05:30:00,N,67.85,69.36
22771,2022-08-26 05:45:00,N,67.85,75.5
22772,2022-08-26 06:00:00,N,82.47,79.36
22773,2022-08-26 06:15:00,N,82.47,81.1
22774,2022-08-26 06:30:00,N,82.47,83.21
22775,2022-08-26 06:45:00,N,82.47,83.12
22776,2022-08-26 07:00:00,N,81.92,82.16
22777,2022-08-26 07:15:00,N,81.92,81.83
22778,2022-08-26 07:30:00,N,81.92,81.67
22779,2022-08-26 07:45:00,N,81.92,81.53
22780,2022-08-26 08:00:00,N,82.18,81.52
22781,2022-08-26 08:15:00,N,82.18,79.71
22782,2022-08-26 08:30:00,N,82.18,78.81
22783,2022-08-26 08:45:00,N,82.18,78.23
22784,2022-08-26 09:00:00,N,85.82,84.22
22785,2022-08-26 09:15:00,N,85.82,87.32
22786,2022-08-26 09:30:00,N,85.82,85.64
22787,2022-08-26 09:45:00,N,85.82,90.1
22788,2022-08-26 10:00:00,N,89.43,90.26
22789,2022-08-26 10:15:00,N,89.43,91.61
22790,2022-08-26 10:30:00,N,89.43,89.92
22791,2022-08-26 10:45:00,N,89.43,88.77
22792,2022-08-26 11:00:00,N,103.8,92.87
22793,2022-08-26 11:15:00,N,103.8,90.58
22794,2022-08-26 11:30:00,N,103.8,90.69
22795,2022-08-26 11:45:00,N,103.8,102.12
22796,2022-08-26 12:00:00,N,113.95,94.99
22797,2022-08-26 12:15:00,N,113.95,94.45
22798,2022-08-26 12:30:00,N,113.95,100.09
22799,2022-08-26 12:45:00,N,113.95,117.08
22800,2022-08-26 13:00:00,N,138.35,101.58
22801,2022-08-26 13:15:00,N,138.35,152.63
22802,2022-08-26 13:30:00,N,138.35,123.33
22803,2022-08-26 13:45:00,N,138.35,108.02
22804,2022-08-26 14:00:00,N,144.53,146.03
22805,2022-08-26 14:15:00,N,144.53,163.01
22806,2022-08-26 14:30:00,N,144.53,117.45
22807,2022-08-26 14:45:00,N,144.53,107.07
22808,2022-08-26 15:00:00,N,172.79,201.75
22809,2022-08-26 15:15:00,N,172.79,342.59
22810,2022-08-26 15:30:00,N,172.79,207.34
22811,2022-08-26 15:45:00,N,172.79,111.09
22812,2022-08-26 16:00:00,N,158.28,132.12
22813,2022-08-26 16:15:00,N,158.28,137.66
22814,2022-08-26 16:30:00,N,158.28,111.81
22815,2022-08-26 16:45:00,N,158.28,107.27
22816,2022-08-26 17:00:00,N,130.34,107.51
22817,2022-08-26 17:15:00,N,130.34,134.17
22818,2022-08-26 17:30:00,N,130.34,185.43
22819,2022-08-26 17:45:00,N,130.34,125.73
22820,2022-08-26 18:00:00,N,118.48,98.84
22821,2022-08-26 18:15:00,N,118.48,92.17
22822,2022-08-26 18:30:00,N,118.48,99.95
22823,2022-08-26 18:45:00,N,118.48,123.48
22824,2022-08-26 19:00:00,N,155.94,153.14
22825,2022-08-26 19:15:00,N,155.94,117.55
22826,2022-08-26 19:30:00,N,155.94,114.7
22827,2022-08-26 19:45:00,N,155.94,108.5
22828,2022-08-26 20:00:00,N,128.89,95.82
22829,2022-08-26 20:15:00,N,128.89,94.39
22830,2022-08-26 20:30:00,N,128.89,92.37
22831,2022-08-26 20:45:00,N,128.89,89.78
22832,2022-08-26 21:00:00,N,84.87,89.08
22833,2022-08-26 21:15:00,N,84.87,86.74
22834,2022-08-26 21:30:00,N,84.87,82.89
22835,2022-08-26 21:45:00,N,84.87,81.9
22836,2022-08-26 22:00:00,N,77.01,85.43
22837,2022-08-26 22:15:00,N,77.01,82.61
22838,2022-08-26 22:30:00,N,77.01,77.74
22839,2022-08-26 22:45:00,N,77.01,72.0
22840,2022-08-26 23:00:00,N,69.2,71.95
22841,2022-08-26 23:15:00,N,69.2,73.96
22842,2022-08-26 23:30:00,N,69.2,69.84
22843,2022-08-26 23:45:00,N,69.2,64.57
22844,2022-08-27 00:00:00,N,68.34,62.89
22845,2022-08-27 00:15:00,N,68.34,60.22
22846,2022-08-27 00:30:00,N,68.34,59.68
22847,2022-08-27 00:45:00,N,68.34,59.77
22848,2022-08-27 01:00:00,N,61.44,58.4
22849,2022-08-27 01:15:00,N,61.44,57.22
22850,2022-08-27 01:30:00,N,61.44,55.49
22851,2022-08-27 01:45:00,N,61.44,54.08
22852,2022-08-27 02:00:00,N,58.04,53.67
22853,2022-08-27 02:15:00,N,58.04,52.9
22854,2022-08-27 02:30:00,N,58.04,52.06
22855,2022-08-27 02:45:00,N,58.04,50.53
22856,2022-08-27 03:00:00,N,56.52,50.08
22857,2022-08-27 03:15:00,N,56.52,49.8
22858,2022-08-27 03:30:00,N,56.52,49.04
22859,2022-08-27 03:45:00,N,56.52,49.05
22860,2022-08-27 04:00:00,N,56.0,49.01
22861,2022-08-27 04:15:00,N,56.0,49.9
22862,2022-08-27 04:30:00,N,56.0,50.05
22863,2022-08-27 04:45:00,N,56.0,50.05
22864,2022-08-27 05:00:00,N,59.58,51.41
22865,2022-08-27 05:15:00,N,59.58,52.54
22866,2022-08-27 05:30:00,N,59.58,52.9
22867,2022-08-27 05:45:00,N,59.58,52.67
22868,2022-08-27 06:00:00,N,63.2,51.98
22869,2022-08-27 06:15:00,N,63.2,52.27
22870,2022-08-27 06:30:00,N,63.2,51.44
22871,2022-08-27 06:45:00,N,63.2,50.95
22872,2022-08-27 07:00:00,N,65.24,52.7
22873,2022-08-27 07:15:00,N,65.24,53.5
22874,2022-08-27 07:30:00,N,65.24,53.71
22875,2022-08-27 07:45:00,N,65.24,54.87
22876,2022-08-27 08:00:00,N,71.56,57.16
22877,2022-08-27 08:15:00,N,71.56,57.88
22878,2022-08-27 08:30:00,N,71.56,58.59
22879,2022-08-27 08:45:00,N,71.56,59.42
22880,2022-08-27 09:00:00,N,75.0,64.11
22881,2022-08-27 09:15:00,N,75.0,64.86
22882,2022-08-27 09:30:00,N,75.0,63.87
22883,2022-08-27 09:45:00,N,75.0,63.56
22884,2022-08-27 10:00:00,N,71.31,66.43
22885,2022-08-27 10:15:00,N,71.31,66.49
22886,2022-08-27 10:30:00,N,71.31,68.94
22887,2022-08-27 10:45:00,N,71.31,68.44
22888,2022-08-27 11:00:00,N,84.59,70.41
22889,2022-08-27 11:15:00,N,84.59,77.19
22890,2022-08-27 11:30:00,N,84.59,82.46
22891,2022-08-27 11:45:00,N,84.59,81.27
22892,2022-08-27 12:00:00,N,91.8,82.78
22893,2022-08-27 12:15:00,N,91.8,83.74
22894,2022-08-27 12:30:00,N,91.8,84.19
22895,2022-08-27 12:45:00,N,91.8,83.38
22896,2022-08-27 13:00:00,N,104.69,82.7
22897,2022-08-27 13:15:00,N,104.69,83.86
22898,2022-08-27 13:30:00,N,104.69,83.79
22899,2022-08-27 13:45:00,N,104.69,84.98
22900,2022-08-27 14:00:00,N,117.34,84.93
22901,2022-08-27 14:15:00,N,117.34,88.61
22902,2022-08-27 14:30:00,N,117.34,88.79
22903,2022-08-27 14:45:00,N,117.34,90.49
22904,2022-08-27 15:00:00,N,129.14,96.02
22905,2022-08-27 15:15:00,N,129.14,90.88
22906,2022-08-27 15:30:00,N,129.14,99.02
22907,2022-08-27 15:45:00,N,129.14,101.73
22908,2022-08-27 16:00:00,N,133.51,102.54
22909,2022-08-27 16:15:00,N,133.51,96.46
22910,2022-08-27 16:30:00,N,133.51,94.67
22911,2022-08-27 16:45:00,N,133.51,94.58
22912,2022-08-27 17:00:00,N,119.38,90.3
22913,2022-08-27 17:15:00,N,119.38,89.01
22914,2022-08-27 17:30:00,N,119.38,89.22
22915,2022-08-27 17:45:00,N,119.38,87.95
22916,2022-08-27 18:00:00,N,110.63,86.28
22917,2022-08-27 18:15:00,N,110.63,86.15
22918,2022-08-27 18:30:00,N,110.63,88.05
22919,2022-08-27 18:45:00,N,110.63,89.99
22920,2022-08-27 19:00:00,N,122.84,90.63
22921,2022-08-27 19:15:00,N,122.84,97.62
22922,2022-08-27 19:30:00,N,122.84,101.66
22923,2022-08-27 19:45:00,N,122.84,107.58
22924,2022-08-27 20:00:00,N,99.44,98.58
22925,2022-08-27 20:15:00,N,99.44,90.92
22926,2022-08-27 20:30:00,N,99.44,85.4
22927,2022-08-27 20:45:00,N,99.44,83.99
22928,2022-08-27 21:00:00,N,76.36,81.79
22929,2022-08-27 21:15:00,N,76.36,80.99
22930,2022-08-27 21:30:00,N,76.36,74.09
22931,2022-08-27 21:45:00,N,76.36,66.41
22932,2022-08-27 22:00:00,N,70.05,77.46
22933,2022-08-27 22:15:00,N,70.05,82.91
22934,2022-08-27 22:30:00,N,70.05,71.14
22935,2022-08-27 22:45:00,N,70.05,62.98
